"Record","Species","Country","Locality","y","x","host","year","authority","yearrange_earliestyear","yearrange_latestyear","soloyear_earliest","soloyear_latest","decade_est","Species_current","PointsDensity_90","PointsDensity_75"
16327,"Hyalomma rufipes","Tanzania","not given",-3.4844,33.1736,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.878868619835943,0.732390516529953
16328,"Hyalomma rufipes","Tanzania","not given",-3.5928,33.206,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.866759161571091,0.722299301309243
16329,"Hyalomma rufipes","Tanzania","not given",-3.7199,33.1954,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.84334758363556,0.702789653029633
16330,"Hyalomma rufipes","Tanzania","not given",-3.6668,33.3645,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.855859221642897,0.713216018035748
16331,"Hyalomma rufipes","Tanzania","not given",-3.6606,33.4648,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.851559560220038,0.709632966850031
16332,"Hyalomma rufipes","Tanzania","not given",-3.4616,33.4049,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.885606558012393,0.738005465010328
16333,"Hyalomma rufipes","Tanzania","not given",-3.9399,33.3372,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.786547825495092,0.65545652124591
16334,"Hyalomma rufipes","Tanzania","not given",-3.9014,33.1564,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.788947497958586,0.657456248298822
16335,"Hyalomma rufipes","Tanzania","not given",-3.8172,33.1789,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.814240631615286,0.678533859679405
16336,"Hyalomma rufipes","Tanzania","not given",-4.0466,33.4393,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.762420392443848,0.63535032703654
16337,"Hyalomma rufipes","Tanzania","not given",-4.1666,33.5596,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.722223768477977,0.601853140398314
16338,"Hyalomma rufipes","Tanzania","not given",-4.1945,33.3625,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.70964267998733,0.591368899989442
16339,"Hyalomma rufipes","Tanzania","not given",-4.2744,33.7767,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.676028335742021,0.563356946451684
16340,"Hyalomma rufipes","Tanzania","not given",-3.4651,33.3988,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.885606558012393,0.738005465010328
16341,"Hyalomma rufipes","Tanzania","not given",-3.6713,33.466,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.851559560220038,0.709632966850031
16342,"Hyalomma rufipes","Tanzania","not given",-3.547,33.5132,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.868267645929285,0.723556371607738
16343,"Hyalomma rufipes","Tanzania","not given",-3.5615,33.5474,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.858830945138256,0.71569245428188
16344,"Hyalomma rufipes","Tanzania","not given",-3.5774,33.5925,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.854631394197592,0.712192828497993
16345,"Hyalomma rufipes","Tanzania","not given",-3.6182,33.6412,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.843778499368905,0.703148749474087
16346,"Hyalomma rufipes","Tanzania","not given",-3.9707,33.7112,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.768038806207498,0.640032338506249
16347,"Hyalomma rufipes","Tanzania","not given",-3.8455,33.6778,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.80063981887016,0.667199849058467
16348,"Hyalomma rufipes","Tanzania","not given",-3.3066,33.3435,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.89656694903151,0.747139124192925
16349,"Hyalomma rufipes","Tanzania","not given",-3.3356,33.4008,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.895300144907458,0.746083454089548
16350,"Hyalomma rufipes","Tanzania","not given",-3.3839,33.4824,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.888169522899109,0.740141269082591
16351,"Hyalomma rufipes","Tanzania","not given",-3.2512,33.5162,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.889705191628786,0.741420993023988
16352,"Hyalomma rufipes","Tanzania","not given",-3.3621,33.4361,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.890851093570993,0.742375911309161
16353,"Hyalomma rufipes","Tanzania","not given",-3.9339,33.9842,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.737903068475584,0.614919223729653
16354,"Hyalomma rufipes","Tanzania","not given",-4.1346,34.0869,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.688678564392101,0.573898803660084
16355,"Hyalomma rufipes","Tanzania","not given",-4.2815,34.0298,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.659616857592856,0.549680714660714
16356,"Hyalomma rufipes","Tanzania","not given",-4.7489,34.0147,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.542392634318,0.451993861931667
16357,"Hyalomma rufipes","Tanzania","not given",-3.8127,34.2369,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.718764960627831,0.598970800523192
16358,"Hyalomma rufipes","Tanzania","not given",-3.9071,34.2926,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.694485468877653,0.578737890731378
16359,"Hyalomma rufipes","Tanzania","not given",-3.8767,34.7355,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.637036326995577,0.530863605829648
16360,"Hyalomma rufipes","Tanzania","not given",-3.6752,34.6707,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.651284847733384,0.542737373111153
16361,"Hyalomma rufipes","Tanzania","not given",-4.1076,34.7732,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.617012989260932,0.514177491050777
16362,"Hyalomma rufipes","Tanzania","not given",-4.4071,34.6222,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.59611317277268,0.496760977310566
16363,"Hyalomma rufipes","Tanzania","not given",-4.154,35.0322,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.595005750991019,0.495838125825849
16364,"Hyalomma rufipes","Tanzania","not given",-4.3338,35.0568,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.58390248685968,0.4865854057164
16365,"Hyalomma rufipes","Tanzania","not given",-4.2727,35.1428,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.581879299321791,0.484899416101492
16366,"Hyalomma rufipes","Tanzania","not given",-4.2415,35.2347,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.57914615282182,0.482621794018183
16367,"Hyalomma rufipes","Tanzania","not given",-3.6393,38.3318,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.469146952078201,0.390955793398501
16368,"Hyalomma rufipes","Tanzania","not given",-2.7544,33.4654,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.847540928098717,0.706284106748931
16369,"Hyalomma rufipes","Tanzania","not given",-2.6403,36.0345,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.571604724067251,0.476337270056042
16370,"Hyalomma rufipes","Tanzania","not given",-5.1556,35.0139,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.504748144935594,0.420623454112995
16371,"Hyalomma rufipes","Tanzania","not given",-5.5138,34.9751,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.457648707718286,0.381373923098572
16372,"Hyalomma rufipes","Tanzania","not given",-4.3793,35.2241,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.574007996287699,0.478339996906416
16373,"Hyalomma rufipes","Tanzania","not given",-4.4376,34.1866,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.610759404589166,0.508966170490972
16374,"Hyalomma rufipes","Tanzania","not given",-2.0209,35.664,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.597156419576913,0.497630349647427
16375,"Hyalomma rufipes","Tanzania","Palm Forest, Arusha (Nat. Park coords)",-3.25,36.75,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.573336207162289,0.477780172635241
16376,"Hyalomma rufipes","Tanzania","Wasso",-2.066666667,35.53333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.58481887326366,0.48734906105305
16377,"Hyalomma rufipes","Tchad","Arada",15.01666667,20.66666667,"camel","before 1961","251",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.00352251806908175,0.00293543172423479
16378,"Hyalomma rufipes","Tchad","Ati",13.21666667,18.33333333,"pig","before 1958","119",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.00428866189612094,0.00357388491343412
16379,"Hyalomma rufipes","Tchad","Farcha",12.11666667,14.98333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.0191650924482409,0.0159709103735341
16380,"Hyalomma rufipes","Tchad","Fort-Lamy",12.11666667,15.05,"mange-mil","before 1958","119",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.0186364149965323,0.0155303458304436
16381,"Hyalomma rufipes","Tchad","Koundjourou",13.08333333,18.6,"horse, camel","before 1961","251",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.00422631395050982,0.00352192829209152
16382,"Hyalomma rufipes","Tchad","Noukou (=Nokoui Well)",14.55,14.8,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.00364876048842978,0.00304063374035815
16383,"Hyalomma rufipes","Togo","Sante (Bassari)",9.483333333,0.9,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.0560955867186622,0.0467463222655519
16385,"Hyalomma rufipes","Uganda","Rupa",2.583333333,34.66666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.100690896456025,0.0839090803800212
16386,"Hyalomma rufipes","DR Congo (former Zaire)","Aru",2.866666667,30.85,"not recorded","before 1957","275",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.0407960998702226,0.0339967498918521
16387,"Hyalomma rufipes","DR Congo (former Zaire)","Lualaba",-10.46666667,25.6,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma rufipes",0.0276896466352375,0.0230747055293646
16388,"Hyalomma rufipes","DR Congo (former Zaire)","Ruzizi Valley",-3.05,29.16666667,"Bos taurus","1960","275",NA,NA,1960,1960,1960,"Hyalomma rufipes",0.13334852770975,0.111123773091458
16389,"Hyalomma rufipes","Zambia","C.R.S., Mazabuka",-15.86666667,27.76666667,"cattle, sheep, goats","1967-1969","106",1967,1969,NA,NA,1960,"Hyalomma rufipes",0.308589320072803,0.257157766727336
16390,"Hyalomma rufipes","Zambia","Changa",-16.3,28.41666667,"cattle","1967-1969","106",1967,1969,NA,NA,1960,"Hyalomma rufipes",0.400490432404598,0.333742027003832
16391,"Hyalomma rufipes","Zambia","Choma District",-16.66666667,27.16666667,"cattle","1967-1969","106",1967,1969,NA,NA,1960,"Hyalomma rufipes",0.239793759786839,0.199828133155699
16392,"Hyalomma rufipes","Zambia","Kabanje",-15.78333333,27.65,"cattle","1967-1969","106",1967,1969,NA,NA,1960,"Hyalomma rufipes",0.288284115162156,0.24023676263513
16393,"Hyalomma rufipes","Zambia","Lubombo",-15.86666667,27.88333333,"cattle","1967-1969","106",1967,1969,NA,NA,1960,"Hyalomma rufipes",0.323746344988156,0.269788620823463
16394,"Hyalomma rufipes","Zambia","Mankoya",-14.78333333,24.8,"not recorded","before 1954","195",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.0474643354252151,0.0395536128543459
16395,"Hyalomma rufipes","Zambia","Mazabuka",-15.86666667,27.76666667,"not recorded","before 1954","195",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.308589320072803,0.257157766727336
16396,"Hyalomma rufipes","Zambia","Musamgamas (E Luagwa Valley) (Musangama)",-10.2,33.45,"not recorded","before 1954","195",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.3528598448422,0.294049870701833
16397,"Hyalomma rufipes","Zambia","Mwanachingwala",-15.85,27.56666667,"cattle","1967-1969","106",1967,1969,NA,NA,1960,"Hyalomma rufipes",0.281863265921563,0.234886054934636
16398,"Hyalomma rufipes","Zambia","Namushekende (Namushakende)",-15.43333333,23.2,"not recorded","before 1954","195",NA,NA,NA,NA,1950,"Hyalomma rufipes",0.0407465566635191,0.0339554638862659
16399,"Hyalomma rufipes","Zambia","Namwala",-15.75,26.45,"cattle","1967-1969 and before 1954","106, 195",1967,1969,1954,1954,1960,"Hyalomma rufipes",0.146032147208819,0.12169345600735
16400,"Hyalomma rufipes","Zambia","not given",-11.595,24.4172,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0251475374524713,0.0209562812103928
16401,"Hyalomma rufipes","Zambia","not given",-12.0282,26.2739,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0409180028465664,0.034098335705472
16402,"Hyalomma rufipes","Zambia","not given",-13.3556,25.7405,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0414054634690527,0.0345045528908772
16403,"Hyalomma rufipes","Zambia","not given",-13.5525,24.1546,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0354684091501684,0.0295570076251403
16404,"Hyalomma rufipes","Zambia","not given",-13.3486,23.08,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0322969301762315,0.026914108480193
16405,"Hyalomma rufipes","Zambia","not given",-13.4632,23.0864,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0336979998040132,0.0280816665033444
16406,"Hyalomma rufipes","Zambia","not given",-13.6193,23.097,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0349989899819867,0.0291658249849889
16407,"Hyalomma rufipes","Zambia","not given",-14.4089,23.2306,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0411791520248391,0.0343159600206993
16408,"Hyalomma rufipes","Zambia","not given",-14.612,23.2633,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0416516317622417,0.0347096931352014
16409,"Hyalomma rufipes","Zambia","not given",-15.1244,23.2134,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0412488934367811,0.0343740778639842
16410,"Hyalomma rufipes","Zambia","not given",-15.2546,23.1408,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0406508217479661,0.0338756847899718
16411,"Hyalomma rufipes","Zambia","not given",-16.213,23.3241,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0411334723503841,0.0342778936253201
16412,"Hyalomma rufipes","Zambia","not given",-16.6419,23.5649,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0455606031841023,0.0379671693200852
16413,"Hyalomma rufipes","Zambia","not given",-14.8446,24.7417,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0475329092435759,0.0396107577029799
16414,"Hyalomma rufipes","Zambia","not given",-14.6354,24.8047,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0469643066857762,0.0391369222381468
16415,"Hyalomma rufipes","Zambia","not given",-14.7951,24.8772,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0490892688176433,0.0409077240147027
16416,"Hyalomma rufipes","Zambia","not given",-16.8464,25.1119,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0884114117398556,0.0736761764498797
16417,"Hyalomma rufipes","Zambia","not given",-17,24.9286,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0874689193398597,0.0728907661165498
16418,"Hyalomma rufipes","Zambia","not given",-17.5528,24.968,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.103493074502073,0.0862442287517277
16419,"Hyalomma rufipes","Zambia","not given",-17.4915,24.3053,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0739961307095197,0.0616634422579331
16420,"Hyalomma rufipes","Zambia","not given",-12.3751,27.6953,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.0595464696728407,0.0496220580607006
16421,"Hyalomma rufipes","Zambia","not given",-14.0699,27.9781,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.133442912716445,0.111202427263704
16422,"Hyalomma rufipes","Zambia","not given",-14.9099,28.3057,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.248290458526973,0.206908715439144
16423,"Hyalomma rufipes","Zambia","not given",-15.2636,28.3954,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma rufipes",0.304986149555833,0.254155124629861
