gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1932250016																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103868										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103868	103868			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	30			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932250013																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103867										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103867	103867			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	12			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932250009																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:102805										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:102805	102805			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	7			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932250002																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103864										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103864	103864			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	6			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249903																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103838										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103838	103838			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	10	3			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249901																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103799										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103799	103799			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249857																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103865										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103865	103865			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	12			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249799																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:102806										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:102806	102806			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	8			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249793																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103829										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103829	103829			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	10	5			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249791																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:102804										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:102804	102804			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	7			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249790																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103866										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103866	103866			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	12			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249704																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:96003										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:96003	96003			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249695																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103837										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103837	103837			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	10	2			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932249690																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103796										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:103796	103796			1			unidentified	unidentified			native																					2017-09-05/2017-10-07				2017	9	5			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
